,question_id,db_id,question,gold_sql,predicted_sql,both_executed,results_equal,gold_error,pred_error,model_name,model_engine,gen_type,dataset_path,n_examples,instructions_level,experiment_id
91,92,unknown,"born before 1985 refers to year(dob)<1985; in 2000 to 2005 refers to year between 2000 and 2005; percentage = Divide(COUNT(driverId where year (dob) <1985 and laps >50),COUNT(DriverID where year between 2000 and 2005) *100;
From 2000 to 2005, what percentage of drivers who were born before 1985 and the lap numbers were over 50?","SELECT CAST(SUM(IIF(STRFTIME('%Y', T3.dob) < '1985' AND T1.laps > 50, 1, 0)) AS REAL) * 100 / COUNT(*) FROM results AS T1 INNER JOIN races AS T2 on T1.raceId = T2.raceId INNER JOIN drivers AS T3 on T1.driverId = T3.driverId WHERE T2.year BETWEEN 2000 AND 2005","SELECT COUNT(DISTINCT CASE WHEN EXTRACT(YEAR FROM d.dob) < 1985 AND r.laps > 50 THEN r.driver_id END)::FLOAT * 100 / COUNT(DISTINCT CASE WHEN EXTRACT(YEAR FROM r.date) BETWEEN 2000 AND 2005 THEN r.driver_id END) 
FROM results r 
JOIN drivers d ON r.driver_id = d.driver_id 
JOIN races ra ON r.race_id = ra.race_id",False,,,"column r.date does not exist
LINE 1: ... 100 / COUNT(DISTINCT CASE WHEN EXTRACT(YEAR FROM r.date) BE...
                                                             ^
HINT:  Perhaps you meant to reference the column ""ra.date"".",llama-4-maverick,rits,postgres,data/generated/bird_dev_enriched.json,100,2,llama-4-maverick_postgres_2
92,93,unknown,"bad superheroes refers to alignment.id = 2; percentage = MULTIPLY(DIVIDE(SUM(gender.id = 2 WHERE alignment.id = 2), COUNT(alignment.id = 2)), 100.0); female refers to gender.id = 2;
Among the bad superheroes, what is the percentage of female superheroes?",SELECT CAST(COUNT(CASE WHEN T3.gender = 'Female' THEN T1.id ELSE NULL END) AS REAL) * 100 / COUNT(T1.id) FROM superhero AS T1 INNER JOIN alignment AS T2 ON T1.alignment_id = T2.id INNER JOIN gender AS T3 ON T1.gender_id = T3.id WHERE T2.alignment = 'Bad',"SELECT ROUND((SUM(CASE WHEN s.gender_id = 2 THEN 1 ELSE 0 END)::numeric / COUNT(s.id)) * 100, 2) 
FROM superhero s 
JOIN alignment a ON s.alignment_id::int64 = a.id 
WHERE a.id = 2",True,False,,,llama-4-maverick,rits,postgres,data/generated/bird_dev_enriched.json,100,2,llama-4-maverick_postgres_2
93,94,unknown,"bad superheroes refers to alignment_id = Bad
How many bad superheroes are there?",SELECT COUNT(T1.id) FROM superhero AS T1 INNER JOIN alignment AS T2 ON T1.alignment_id = T2.id WHERE T2.alignment = 'Bad',SELECT COUNT(*) FROM superhero s JOIN alignment a ON s.alignment_id = a.id WHERE a.alignment = 'Bad',True,True,,,llama-4-maverick,rits,postgres,data/generated/bird_dev_enriched.json,100,2,llama-4-maverick_postgres_2
94,95,unknown,"finisher refers to time is not null;
What race number has the most finishers?",SELECT raceId FROM results GROUP BY raceId ORDER BY COUNT(time IS NOT NULL) DESC LIMIT 1,SELECT r.race_id FROM results res JOIN races r ON res.race_id = r.race_id WHERE res.time IS NOT NULL GROUP BY r.race_id ORDER BY COUNT(*) DESC LIMIT 1,True,False,,,llama-4-maverick,rits,postgres,data/generated/bird_dev_enriched.json,100,2,llama-4-maverick_postgres_2
95,96,unknown,"TR186 is a molecule id
What atoms comprise TR186?",SELECT T.atom_id FROM atom AS T WHERE T.molecule_id = 'TR186',SELECT a.element FROM atom a WHERE a.molecule_id = 'TR186',True,False,,,llama-4-maverick,rits,postgres,data/generated/bird_dev_enriched.json,100,2,llama-4-maverick_postgres_2
96,97,unknown,"tallest player refers to MAX(height);
What is the height of the tallest player? Indicate his name.",SELECT player_name FROM Player ORDER BY height DESC LIMIT 1,"SELECT player_name, height FROM player ORDER BY height DESC LIMIT 1",True,False,,,llama-4-maverick,rits,postgres,data/generated/bird_dev_enriched.json,100,2,llama-4-maverick_postgres_2
97,98,unknown,"label = '+' mean molecules are carcinogenic
What is the carcinogenic label for bond TR001_2_4?",SELECT DISTINCT T2.label FROM atom AS T1 INNER JOIN molecule AS T2 ON T1.molecule_id = T2.molecule_id INNER JOIN bond AS T3 ON T2.molecule_id = T3.molecule_id WHERE T3.bond_id = 'TR001_2_4',"SELECT T1.label FROM molecule AS T1 
INNER JOIN bond AS T2 ON T1.molecule_id = T2.molecule_id 
WHERE T2.bond_id = 'TR001_2_4' AND T1.label = '+'",True,True,,,llama-4-maverick,rits,postgres,data/generated/bird_dev_enriched.json,100,2,llama-4-maverick_postgres_2
98,99,unknown,"the creation date of the maximum number of votes refers to CreationDate where Max(Count(Id))
Indicate the creation date of the maximum number of votes.",SELECT CreationDate FROM votes GROUP BY CreationDate ORDER BY COUNT(Id) DESC LIMIT 1,"SELECT creation_date 
FROM (
  SELECT creation_date, COUNT(id) as vote_count 
  FROM votes 
  GROUP BY creation_date
) AS subquery 
ORDER BY vote_count DESC 
LIMIT 1",True,False,,,llama-4-maverick,rits,postgres,data/generated/bird_dev_enriched.json,100,2,llama-4-maverick_postgres_2
99,100,unknown,"Frequency = 'POPLATEK PO OBRATU' stands for issuance after transaction
How many accounts have an owner disposition and request for a statement to be generated upon a transaction?",SELECT COUNT(T1.account_id) FROM account AS T1 INNER JOIN disp AS T2 ON T1.account_id = T2.account_id WHERE T2.type = 'OWNER' AND T1.frequency = 'POPLATEK PO OBRATU',"SELECT COUNT(DISTINCT T1.account_id) 
FROM account T1 
JOIN disp T2 ON T1.account_id = T2.account_id 
WHERE T2.type = 'OWNER' AND T1.frequency = 'POPLATEK PO OBRATU'",True,True,,,llama-4-maverick,rits,postgres,data/generated/bird_dev_enriched.json,100,2,llama-4-maverick_postgres_2
0,1,unknown,"single bond refers to bond_type = '-';
How many elements are there for single bond molecules?","SELECT COUNT(DISTINCT T.element) FROM ( SELECT DISTINCT T2.molecule_id, T1.element FROM atom AS T1 INNER JOIN molecule AS T2 ON T1.molecule_id = T2.molecule_id INNER JOIN bond AS T3 ON T2.molecule_id = T3.molecule_id WHERE T3.bond_type = '-' ) AS T",SELECT COUNT(DISTINCT t1.element) FROM ibis_pandas_memtable_en5tbpckrja2lm5p3xko3dsdhq AS t1 INNER JOIN ibis_pandas_memtable_nklpjt4eszdo7epb2k6vbjjjha AS t2 ON t1.molecule_id = t2.molecule_id WHERE t2.bond_type = '-',True,False,,,llama-3-3-70b-instruct,rits,pyspark,data/generated/bird_dev_enriched.json,100,2,llama-3-3-70b-instruct_pyspark_2
1,2,unknown,"latest patient refers to ID with MAX('First Date'); abnormal level of lactate dehydrogenase refers to LDH > = 500;
When is the latest patient's medical data recorded? This patient should have an abnormal level of lactate dehydrogenase.",SELECT T1.`First Date` FROM Patient AS T1 INNER JOIN Laboratory AS T2 ON T1.ID = T2.ID WHERE T2.LDH >= 500 ORDER BY T1.`First Date` DESC LIMIT 1,SELECT `Date` FROM `laboratory` WHERE `ID` = (SELECT `ID` FROM `patient` ORDER BY `First Date` DESC LIMIT 1) AND `LDH` >= 500,True,False,,,llama-3-3-70b-instruct,rits,pyspark,data/generated/bird_dev_enriched.json,100,2,llama-3-3-70b-instruct_pyspark_2
2,3,unknown,Please specify all of the schools and their related mailing zip codes that are under Avetik Atoian's administration.,"SELECT School, MailZip FROM schools WHERE AdmFName1 = 'Avetik' AND AdmLName1 = 'Atoian'","SELECT `School`, `MailZip` FROM `schools` WHERE `AdmFName1` = 'Avetik' AND `AdmLName1` = 'Atoian'",True,True,,,llama-3-3-70b-instruct,rits,pyspark,data/generated/bird_dev_enriched.json,100,2,llama-3-3-70b-instruct_pyspark_2
3,4,unknown,What type of credit card does the client with the id 13539 own?,SELECT T3.type FROM disp AS T1 INNER JOIN client AS T2 ON T1.client_id = T2.client_id INNER JOIN card AS T3 ON T1.disp_id = T3.disp_id WHERE T2.client_id = 13539,SELECT T2.`type` FROM `client` AS T1 INNER JOIN `disp` AS T3 ON T1.`client_id` = T3.`client_id` INNER JOIN `card` AS T2 ON T3.`disp_id` = T2.`disp_id` WHERE T1.`client_id` = 13539,True,True,,,llama-3-3-70b-instruct,rits,pyspark,data/generated/bird_dev_enriched.json,100,2,llama-3-3-70b-instruct_pyspark_2
4,5,unknown,"female patient refers to Sex = 'F'; age 50 and above = SUBTRACT(year(current_timestamp), year(Birthday)) > = 50; abnormal red blood cell count refers to RBC < = 3.5 or RBC > = 6.0; Admission = '+' means the patient was admitted to the hospital; Admission = '-' means the patient was not admitted to the hospital;
For all the female patient age 50 and above, who has abnormal red blood cell count. State if they were admitted to hospital.","SELECT DISTINCT T1.ID, T1.Admission FROM Patient AS T1 INNER JOIN Laboratory AS T2 ON T1.ID = T2.ID WHERE T1.SEX = 'F' AND (T2.RBC <= 3.5 OR T2.RBC >= 6.0) AND STRFTIME('%Y', CURRENT_TIMESTAMP) - STRFTIME('%Y', T1.Birthday) >= 50","SELECT `Admission` FROM `patient` WHERE `SEX` = 'F' AND SUBTRACT(year(current_timestamp), year(`Birthday`)) >= 50 AND `ID` IN (SELECT `ID` FROM `laboratory` WHERE `RBC` <= 3.5 OR `RBC` >= 6.0)",False,,,"[UNRESOLVED_ROUTINE] Cannot resolve function `SUBTRACT` on search path [`system`.`builtin`, `system`.`session`, `spark_catalog`.`default`].; line 1 pos 56",llama-3-3-70b-instruct,rits,pyspark,data/generated/bird_dev_enriched.json,100,2,llama-3-3-70b-instruct_pyspark_2
5,6,unknown,"full name refers to player_name; players with highest number of penalties refers to MAX(penalties);
Indicate the full names of the top 10 players with the highest number of penalties.",SELECT t2.player_name FROM Player_Attributes AS t1 INNER JOIN Player AS t2 ON t1.id = t2.id ORDER BY t1.penalties DESC LIMIT 10,SELECT `player_name` FROM `player_attributes` ORDER BY `penalties` DESC LIMIT 10,False,,,"[UNRESOLVED_COLUMN.WITH_SUGGESTION] A column or function parameter with name `player_name` cannot be resolved. Did you mean one of the following? [`player_api_id`, `balance`, `date`, `marking`, `potential`].; line 1 pos 7;
'GlobalLimit 10
+- 'LocalLimit 10
   +- 'Sort ['penalties DESC NULLS LAST], true
      +- 'Project ['player_name]
         +- SubqueryAlias spark_catalog.default.player_attributes
            +- Relation spark_catalog.default.player_attributes[id#5240L,player_fifa_api_id#5241L,player_api_id#5242L,date#5243,overall_rating#5244,potential#5245,preferred_foot#5246,attacking_work_rate#5247,defensive_work_rate#5248,crossing#5249,finishing#5250,heading_accuracy#5251,short_passing#5252,volleys#5253,dribbling#5254,curve#5255,free_kick_accuracy#5256,long_passing#5257,ball_control#5258,acceleration#5259,sprint_speed#5260,agility#5261,reactions#5262,balance#5263,... 18 more fields] parquet
",llama-3-3-70b-instruct,rits,pyspark,data/generated/bird_dev_enriched.json,100,2,llama-3-3-70b-instruct_pyspark_2
6,7,unknown,"lowest potential players refers to MIN(potential); prefer to use the right foot when attacking refers to preferred_foot = 'right'
Please provide top five football players' IDs who are among the lowest potential players and prefer to use the right foot when attacking.",SELECT id FROM Player_Attributes WHERE preferred_foot = 'right' ORDER BY potential DESC LIMIT 5,SELECT `player_api_id` FROM `player_attributes` WHERE `preferred_foot` = 'right' ORDER BY `potential` ASC LIMIT 5,True,False,,,llama-3-3-70b-instruct,rits,pyspark,data/generated/bird_dev_enriched.json,100,2,llama-3-3-70b-instruct_pyspark_2
7,8,unknown,"""Understanding what Dassault iSight is doing?"" is the Title of post; user refers to DisplayName;
Which user made a post titled 'Understanding what Dassault iSight is doing?' and how much is the reputation of the user?","SELECT T1.DisplayName, T1.Reputation FROM users AS T1 INNER JOIN posts AS T2 ON T1.Id = T2.OwnerUserId WHERE T2.Title = 'Understanding what Dassault iSight is doing?'","SELECT T1.DisplayName, T1.Reputation FROM users AS T1 INNER JOIN posts AS T2 ON T1.Id = T2.OwnerUserId WHERE T2.Title = 'Understanding what Dassault iSight is doing?'",True,True,,,llama-3-3-70b-instruct,rits,pyspark,data/generated/bird_dev_enriched.json,100,2,llama-3-3-70b-instruct_pyspark_2
8,9,unknown,"single bond refers to bond_type = '-';
Name all bonds with single bond types and what atoms are connected to the molecules.","SELECT T1.bond_id, T2.atom_id, T2.atom_id2 FROM bond AS T1 INNER JOIN connected AS T2 ON T1.bond_id = T2.bond_id WHERE T1.bond_type = '-'","SELECT `t1`.`bond_id`, `t1`.`molecule_id`, `t2`.`atom_id`, `t2`.`atom_id2` FROM `bond` AS `t1` JOIN `connected` AS `t2` ON `t1`.`bond_id` = `t2`.`bond_id` WHERE `t1`.`bond_type` = '-'",True,False,,,llama-3-3-70b-instruct,rits,pyspark,data/generated/bird_dev_enriched.json,100,2,llama-3-3-70b-instruct_pyspark_2
9,10,unknown,What college offers the major that Tyler Hewitt took?,SELECT T2.college FROM member AS T1 INNER JOIN major AS T2 ON T1.link_to_major = T2.major_id WHERE T1.first_name = 'Tyler' AND T1.last_name = 'Hewitt',SELECT T1.college FROM major AS T1 INNER JOIN ibis_pandas_memtable_7gvdaqn37veytk5ym2z52smeh4 AS T2 ON T1.major_id = T2.link_to_major WHERE T2.first_name = 'Tyler' AND T2.last_name = 'Hewitt',True,True,,,llama-3-3-70b-instruct,rits,pyspark,data/generated/bird_dev_enriched.json,100,2,llama-3-3-70b-instruct_pyspark_2
10,11,unknown,"poweful refers to cardKingdomFoilId is not null AND cardKingdomId is not null
Please provide the ids of top three powerful pairs of Kingdom Foil and Kingdom Cards sorted by Kingdom Foil id in alphabetical order.","SELECT cardKingdomFoilId, cardKingdomId FROM cards WHERE cardKingdomFoilId IS NOT NULL AND cardKingdomId IS NOT NULL ORDER BY cardKingdomFoilId LIMIT 3","SELECT `cardKingdomFoilId`, `cardKingdomId` FROM `cards` WHERE `cardKingdomFoilId` IS NOT NULL AND `cardKingdomId` IS NOT NULL ORDER BY `cardKingdomFoilId` LIMIT 3",True,True,,,llama-3-3-70b-instruct,rits,pyspark,data/generated/bird_dev_enriched.json,100,2,llama-3-3-70b-instruct_pyspark_2
11,12,unknown,"account created in the year 2011 refers to year(CreationDate) = 2011
Please list the display names of all the users whose accounts were created in the year 2011.","SELECT DisplayName FROM users WHERE STRFTIME('%Y', CreationDate) = '2011'",SELECT `DisplayName` FROM `users` WHERE YEAR(`CreationDate`) = 2011,True,False,,,llama-3-3-70b-instruct,rits,pyspark,data/generated/bird_dev_enriched.json,100,2,llama-3-3-70b-instruct_pyspark_2
12,13,unknown,"set number 5 refers to id = 5
What is the name of set number 5 and its translation?","SELECT T1.name, T2.translation FROM sets AS T1 INNER JOIN set_translations AS T2 ON T1.code = T2.setCode WHERE T2.id = 5 GROUP BY T1.name, T2.translation","SELECT T1.`name`, T2.`translation` FROM `sets` AS T1 INNER JOIN `set_translations` AS T2 ON T1.`code` = T2.`setCode` WHERE T1.`id` = 5",True,False,,,llama-3-3-70b-instruct,rits,pyspark,data/generated/bird_dev_enriched.json,100,2,llama-3-3-70b-instruct_pyspark_2
13,14,unknown,"fastest lap refers to min(milliseconds); Alex Yoong refers to the full name of the driver; Full name of the driver refers to drivers.forename and drivers.surname;
State the race and year of race in which Michael Schumacher had his fastest lap.","SELECT T1.name, T1.year FROM races AS T1 INNER JOIN lapTimes AS T2 ON T2.raceId = T1.raceId INNER JOIN drivers AS T3 ON T3.driverId = T2.driverId WHERE T3.forename = 'Michael' AND T3.surname = 'Schumacher' ORDER BY T2.milliseconds ASC LIMIT 1","SELECT T1.name, T1.year FROM races AS T1 INNER JOIN results AS T2 ON T1.raceId = T2.raceId INNER JOIN drivers AS T3 ON T2.driverId = T3.driverId WHERE T3.forename = 'Michael' AND T3.surname = 'Schumacher' AND T2.fastestLap = 1",True,False,,,llama-3-3-70b-instruct,rits,pyspark,data/generated/bird_dev_enriched.json,100,2,llama-3-3-70b-instruct_pyspark_2
14,15,unknown,"highest amount of budget spend refers to MAX(spent)
What is the highest amount of budget spend for an event?",SELECT MAX(spent) FROM budget,SELECT MAX(`spent`) AS `max_spent` FROM `budget`,True,True,,,llama-3-3-70b-instruct,rits,pyspark,data/generated/bird_dev_enriched.json,100,2,llama-3-3-70b-instruct_pyspark_2
15,16,unknown,"label = '+' mean molecules are carcinogenic; label = '-' means molecules are non-carcinogenic
Is molecule TR000 is carcinogenic or not?",SELECT label FROM molecule AS T WHERE T.molecule_id = 'TR000',SELECT `label` FROM `molecule` WHERE `molecule_id` = 'TR000',True,True,,,llama-3-3-70b-instruct,rits,pyspark,data/generated/bird_dev_enriched.json,100,2,llama-3-3-70b-instruct_pyspark_2
16,17,unknown,"Elijah Allen is the full name; full name refers to first_name, last_name; The 5th and 6th string of the expense_date in the expense table can refer to month; events in September and October refers to month(expense_date) = 9 OR month(expense_date) = 10
Calculate the total average cost that Elijah Allen spent in the events on September and October.","SELECT AVG(T2.cost) FROM member AS T1 INNER JOIN expense AS T2 ON T1.member_id = T2.link_to_member WHERE T1.last_name = 'Allen' AND T1.first_name = 'Elijah' AND (SUBSTR(T2.expense_date, 6, 2) = '09' OR SUBSTR(T2.expense_date, 6, 2) = '10')","SELECT AVG(T1.cost) FROM expense AS T1 INNER JOIN member AS T2 ON T1.link_to_member = T2.member_id WHERE T2.first_name = 'Elijah' AND T2.last_name = 'Allen' AND (SUBSTR(T1.expense_date, 5, 2) = '09' OR SUBSTR(T1.expense_date, 5, 2) = '10')",True,False,,,llama-3-3-70b-instruct,rits,pyspark,data/generated/bird_dev_enriched.json,100,2,llama-3-3-70b-instruct_pyspark_2
17,18,unknown,"full name refers to first_name, last name
Write the full name of the club member with the position of 'Secretary' and list which college the club member belongs to.","SELECT T1.first_name, T1.last_name, college FROM member AS T1 INNER JOIN major AS T2 ON T2.major_id = T1.link_to_major WHERE T1.position = 'Secretary'","SELECT concat(`m`.`first_name`, ' ', `m`.`last_name`) AS full_name, `mj`.`college` FROM `member` `m` JOIN `major` `mj` ON `m`.`link_to_major` = `mj`.`major_id` WHERE `m`.`position` = 'Secretary'",True,False,,,llama-3-3-70b-instruct,rits,pyspark,data/generated/bird_dev_enriched.json,100,2,llama-3-3-70b-instruct_pyspark_2
